Temperature,Sample,Timestamp,Time,1701384593
31.95,478,1701384713,17:51:52.50,
31.95,479,1701384713,17:51:52.75,
31.95,480,1701384713,17:51:53.00,
31.95,481,1701384713,17:51:53.25,
31.95,482,1701384714,17:51:53.50,
31.95,483,1701384714,17:51:53.75,
31.95,484,1701384714,17:51:54.00,
31.95,485,1701384714,17:51:54.25,
31.95,486,1701384715,17:51:54.50,
31.95,487,1701384715,17:51:54.75,
31.93,488,1701384715,17:51:55.00,
31.93,489,1701384715,17:51:55.25,
31.93,490,1701384716,17:51:55.50,
31.93,491,1701384716,17:51:55.75,
31.95,492,1701384716,17:51:56.00,
31.95,493,1701384716,17:51:56.25,
31.95,494,1701384717,17:51:56.50,
31.95,495,1701384717,17:51:56.75,
31.93,496,1701384717,17:51:57.00,
31.93,497,1701384717,17:51:57.25,
31.93,498,1701384718,17:51:57.50,
31.93,499,1701384718,17:51:57.75,
31.95,500,1701384718,17:51:58.00,
31.95,501,1701384718,17:51:58.25,
31.95,502,1701384719,17:51:58.50,
31.95,503,1701384719,17:51:58.75,
31.95,504,1701384719,17:51:59.00,
31.95,505,1701384719,17:51:59.25,
31.95,506,1701384720,17:51:59.50,
31.95,507,1701384720,17:51:59.75,
31.95,508,1701384720,17:52:00.00,
31.95,509,1701384720,17:52:00.25,
31.95,510,1701384721,17:52:00.50,
31.95,511,1701384721,17:52:00.75,
31.95,512,1701384721,17:52:01.00,
31.95,513,1701384721,17:52:01.25,
31.95,514,1701384722,17:52:01.50,
31.95,515,1701384722,17:52:01.75,
31.95,516,1701384722,17:52:02.00,
31.95,517,1701384722,17:52:02.25,
31.95,518,1701384723,17:52:02.50,
31.95,519,1701384723,17:52:02.75,
31.97,520,1701384723,17:52:03.00,
31.97,521,1701384723,17:52:03.25,
31.97,522,1701384724,17:52:03.50,
31.97,523,1701384724,17:52:03.75,
31.93,524,1701384724,17:52:04.00,
31.93,525,1701384724,17:52:04.25,
31.93,526,1701384725,17:52:04.50,
31.93,527,1701384725,17:52:04.75,
31.93,528,1701384725,17:52:05.00,
31.93,529,1701384725,17:52:05.25,
31.93,530,1701384726,17:52:05.50,
31.93,531,1701384726,17:52:05.75,
31.93,532,1701384726,17:52:06.00,
31.93,533,1701384726,17:52:06.25,
31.93,534,1701384727,17:52:06.50,
31.93,535,1701384727,17:52:06.75,
31.93,536,1701384727,17:52:07.00,
31.93,537,1701384727,17:52:07.25,
31.93,538,1701384728,17:52:07.50,
31.93,539,1701384728,17:52:07.75,
31.93,540,1701384728,17:52:08.00,
31.93,541,1701384728,17:52:08.25,
31.93,542,1701384729,17:52:08.50,
31.93,543,1701384729,17:52:08.75,
31.93,544,1701384729,17:52:09.00,
31.93,545,1701384729,17:52:09.25,
31.93,546,1701384730,17:52:09.50,
31.93,547,1701384730,17:52:09.75,
31.95,548,1701384730,17:52:10.00,
31.95,549,1701384730,17:52:10.25,
31.95,550,1701384731,17:52:10.50,
31.95,551,1701384731,17:52:10.75,
31.95,552,1701384731,17:52:11.00,
31.95,553,1701384731,17:52:11.25,
31.95,554,1701384732,17:52:11.50,
31.95,555,1701384732,17:52:11.75,
31.95,556,1701384732,17:52:12.00,
31.95,557,1701384732,17:52:12.25,
31.95,558,1701384733,17:52:12.50,
31.95,559,1701384733,17:52:12.75,
31.95,560,1701384733,17:52:13.00,
31.95,561,1701384733,17:52:13.25,
31.95,562,1701384734,17:52:13.50,
31.95,563,1701384734,17:52:13.75,
31.95,564,1701384734,17:52:14.00,
31.95,565,1701384734,17:52:14.25,
31.95,566,1701384735,17:52:14.50,
31.95,567,1701384735,17:52:14.75,
31.93,568,1701384735,17:52:15.00,
31.93,569,1701384735,17:52:15.25,
31.93,570,1701384736,17:52:15.50,
31.93,571,1701384736,17:52:15.75,
31.93,572,1701384736,17:52:16.00,
31.93,573,1701384736,17:52:16.25,
31.93,574,1701384737,17:52:16.50,
31.93,575,1701384737,17:52:16.75,
31.95,576,1701384737,17:52:17.00,
31.95,577,1701384737,17:52:17.25,
31.95,578,1701384738,17:52:17.50,
31.95,579,1701384738,17:52:17.75,
31.95,580,1701384738,17:52:18.00,
31.95,581,1701384738,17:52:18.25,
31.95,582,1701384739,17:52:18.50,
31.95,583,1701384739,17:52:18.75,
31.95,584,1701384739,17:52:19.00,
31.95,585,1701384739,17:52:19.25,
31.95,586,1701384740,17:52:19.50,
31.95,587,1701384740,17:52:19.75,
31.95,588,1701384740,17:52:20.00,
31.95,589,1701384740,17:52:20.25,
31.95,590,1701384741,17:52:20.50,
31.95,591,1701384741,17:52:20.75,
31.95,592,1701384741,17:52:21.00,
31.95,593,1701384741,17:52:21.25,
31.95,594,1701384742,17:52:21.50,
31.95,595,1701384742,17:52:21.75,
31.95,596,1701384742,17:52:22.00,
31.95,597,1701384742,17:52:22.25,
31.95,598,1701384743,17:52:22.50,
31.95,599,1701384743,17:52:22.75,
31.93,600,1701384743,17:52:23.00,
31.93,601,1701384743,17:52:23.25,
31.93,602,1701384744,17:52:23.50,
31.93,603,1701384744,17:52:23.75,
31.95,604,1701384744,17:52:24.00,
31.95,605,1701384744,17:52:24.25,
31.95,606,1701384745,17:52:24.50,
31.95,607,1701384745,17:52:24.75,
31.93,608,1701384745,17:52:25.00,
31.93,609,1701384745,17:52:25.25,
