Temperature,Sample,Timestamp,Time,1701384575
32.55,632,1701384733,17:52:13.00,
32.55,633,1701384733,17:52:13.25,
32.55,634,1701384734,17:52:13.50,
32.55,635,1701384734,17:52:13.75,
32.55,636,1701384734,17:52:14.00,
32.55,637,1701384734,17:52:14.25,
32.55,638,1701384735,17:52:14.50,
32.55,639,1701384735,17:52:14.75,
32.55,640,1701384735,17:52:15.00,
32.55,641,1701384735,17:52:15.25,
32.55,642,1701384736,17:52:15.50,
32.55,643,1701384736,17:52:15.75,
32.55,644,1701384736,17:52:16.00,
32.55,645,1701384736,17:52:16.25,
32.55,646,1701384737,17:52:16.50,
32.55,647,1701384737,17:52:16.75,
32.57,648,1701384737,17:52:17.00,
32.57,649,1701384737,17:52:17.25,
32.57,650,1701384738,17:52:17.50,
32.57,651,1701384738,17:52:17.75,
32.55,652,1701384738,17:52:18.00,
32.55,653,1701384738,17:52:18.25,
32.55,654,1701384739,17:52:18.50,
32.55,655,1701384739,17:52:18.75,
32.55,656,1701384739,17:52:19.00,
32.55,657,1701384739,17:52:19.25,
32.55,658,1701384740,17:52:19.50,
32.55,659,1701384740,17:52:19.75,
32.55,660,1701384740,17:52:20.00,
32.55,661,1701384740,17:52:20.25,
32.55,662,1701384741,17:52:20.50,
32.55,663,1701384741,17:52:20.75,
32.55,664,1701384741,17:52:21.00,
32.55,665,1701384741,17:52:21.25,
32.55,666,1701384742,17:52:21.50,
32.55,667,1701384742,17:52:21.75,
32.55,668,1701384742,17:52:22.00,
32.55,669,1701384742,17:52:22.25,
32.55,670,1701384743,17:52:22.50,
32.55,671,1701384743,17:52:22.75,
32.57,672,1701384743,17:52:23.00,
32.57,673,1701384743,17:52:23.25,
32.57,674,1701384744,17:52:23.50,
32.57,675,1701384744,17:52:23.75,
32.55,676,1701384744,17:52:24.00,
32.55,677,1701384744,17:52:24.25,
32.55,678,1701384745,17:52:24.50,
32.55,679,1701384745,17:52:24.75,
32.55,680,1701384745,17:52:25.00,
32.55,681,1701384745,17:52:25.25,
32.55,682,1701384746,17:52:25.50,
32.55,683,1701384746,17:52:25.75,
32.57,684,1701384746,17:52:26.00,
32.57,685,1701384746,17:52:26.25,
32.57,686,1701384747,17:52:26.50,
32.57,687,1701384747,17:52:26.75,
32.57,688,1701384747,17:52:27.00,
32.57,689,1701384747,17:52:27.25,
32.57,690,1701384748,17:52:27.50,
32.57,691,1701384748,17:52:27.75,
32.53,692,1701384748,17:52:28.00,
32.53,693,1701384748,17:52:28.25,
