uid,session,participant,part_label,round,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,is_sell,sell_quant,buy_quant
9028,3olyo3ti,f5lsh55i,6090578fb2299eacaec32b7a,22,SELL,1,50.0,0,,0,6199,True,1,0
9029,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,22,SELL,1,46.0,0,,0,7513,True,1,0
9030,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,22,SELL,2,46.0,0,,0,15934,True,2,0
9031,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,22,SELL,1,46.0,0,,0,18319,True,1,0
9032,3olyo3ti,gd7r9c5r,664299802cd8985e29fc6573,22,SELL,5,45.0,0,,0,10655,True,5,0
9033,3olyo3ti,zrfy377d,vbm55dq7_92P,22,SELL,1,44.0,1,,0,14623,True,1,0
9034,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,22,SELL,2,48.0,0,,0,7788,True,2,0
9035,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,22,BUY,1,44.0,1,,0,5016,False,0,1
9036,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,22,SELL,1,50.0,0,,0,6608,True,1,0
9037,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,23,SELL,5,48.0,0,,0,13221,True,5,0
9038,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,23,BUY,1,38.0,0,,0,4043,False,0,1
9039,3olyo3ti,oepps8e7,vbm55dq7_63A,23,SELL,1,35.0,1,,0,18000,True,1,0
9040,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,23,BUY,5,38.0,0,,0,4797,False,0,5
9041,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,23,SELL,5,43.0,0,,0,8603,True,5,0
9042,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,23,SELL,5,43.0,0,,0,10253,True,5,0
9043,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,23,SELL,1,43.0,0,,0,11998,True,1,0
9044,3olyo3ti,25oi7gw4,vbm55dq7_96M,23,SELL,1,42.0,0,,0,9562,True,1,0
9045,3olyo3ti,25oi7gw4,vbm55dq7_96M,23,BUY,1,38.0,0,,0,12258,False,0,1
9046,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,23,BUY,1,39.0,0,,0,4188,False,0,1
9047,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,23,BUY,3,42.0,3,,0,7433,False,0,3
9048,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,23,SELL,3,52.0,0,,0,12351,True,3,0
9049,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,23,SELL,2,48.0,0,,0,16441,True,2,0
9050,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,23,BUY,2,38.0,0,,0,11558,False,0,2
9051,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,23,SELL,3,42.0,0,,0,6512,True,3,0
9052,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,23,SELL,1,41.0,0,,0,10979,True,1,0
9053,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,23,SELL,1,43.0,0,,0,17747,True,1,0
9054,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,23,BUY,3,36.0,0,,0,18155,False,0,3
9055,3olyo3ti,gd7r9c5r,664299802cd8985e29fc6573,23,SELL,5,40.0,4,,0,10162,True,5,0
9056,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,23,SELL,2,43.0,0,,0,7463,True,2,0
9057,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,23,BUY,2,41.0,2,,0,3814,False,0,2
9058,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,23,SELL,2,47.0,0,,0,5912,True,2,0
9059,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,24,SELL,5,48.0,0,,0,9527,True,5,0
9060,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,24,SELL,5,48.0,0,,0,13723,True,5,0
9061,3olyo3ti,wh44bg45,65771b60491a7f2586a8e76e,24,SELL,1,39.0,0,,0,15887,True,1,0
9062,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,24,BUY,1,34.0,0,,0,5177,False,0,1
9063,3olyo3ti,oepps8e7,vbm55dq7_63A,24,SELL,2,32.0,2,,0,3790,True,2,0
9064,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,24,BUY,5,32.0,0,,0,5648,False,0,5
9065,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,24,SELL,5,38.0,0,,0,12458,True,5,0
9066,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,24,SELL,5,38.0,0,,0,13804,True,5,0
9067,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,24,SELL,1,38.0,0,,0,15492,True,1,0
9068,3olyo3ti,25oi7gw4,vbm55dq7_96M,24,SELL,1,34.0,1,,0,7935,True,1,0
9069,3olyo3ti,25oi7gw4,vbm55dq7_96M,24,BUY,1,32.0,0,,0,13111,False,0,1
9070,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,24,BUY,1,38.0,1,,0,11721,False,0,1
9071,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,24,BUY,2,36.0,0,,0,4134,False,0,2
9072,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,24,SELL,4,48.0,0,,0,11519,True,4,0
9073,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,24,BUY,4,36.0,0,,0,16692,False,0,4
9074,3olyo3ti,dc9fui1l,62b0ff84054c6ca32f481c65,24,SELL,1,40.0,0,,0,10632,True,1,0
9075,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,24,SELL,3,36.0,3,,0,12040,True,3,0
9076,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,24,SELL,2,38.0,0,,0,15923,True,2,0
9077,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,24,BUY,5,38.0,5,,0,18175,False,0,5
9078,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,24,SELL,1,40.0,0,,0,19215,True,1,0
9079,3olyo3ti,gd7r9c5r,664299802cd8985e29fc6573,24,SELL,1,39.0,0,,0,16248,True,1,0
9080,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,24,SELL,2,38.0,0,,0,7720,True,2,0
9081,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,24,BUY,2,37.0,0,,0,4392,False,0,2
9082,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,24,SELL,2,42.0,0,,0,6551,True,2,0
9083,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,25,SELL,5,39.0,0,,0,11973,True,5,0
9084,3olyo3ti,wh44bg45,65771b60491a7f2586a8e76e,25,BUY,1,31.0,0,,0,19269,False,0,1
9085,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,25,BUY,1,31.0,0,,0,3781,False,0,1
9086,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,25,BUY,5,29.0,0,,0,6114,False,0,5
9087,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,25,BUY,5,29.0,0,,0,6902,False,0,5
9088,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,25,SELL,5,34.0,2,,0,7719,True,5,0
9089,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,25,SELL,5,34.0,0,,0,9826,True,5,0
9090,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,25,SELL,1,34.0,1,,0,11163,True,1,0
9091,3olyo3ti,25oi7gw4,vbm55dq7_96M,25,SELL,1,33.0,1,,0,10031,True,1,0
9092,3olyo3ti,25oi7gw4,vbm55dq7_96M,25,BUY,1,29.0,0,,0,11799,False,0,1
9093,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,25,SELL,1,45.0,0,,0,8565,True,1,0
9094,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,25,BUY,1,42.0,1,,0,5212,False,0,1
9095,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,25,SELL,1,45.0,0,,0,9586,True,1,0
9096,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,25,BUY,2,37.0,2,,0,18148,False,0,2
9097,3olyo3ti,dc9fui1l,62b0ff84054c6ca32f481c65,25,SELL,1,36.0,0,,0,12290,True,1,0
9098,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,25,SELL,3,36.0,0,,0,12193,True,3,0
9099,3olyo3ti,gd7r9c5r,664299802cd8985e29fc6573,25,SELL,1,30.0,1,,0,17723,True,1,0
9100,3olyo3ti,zrfy377d,vbm55dq7_92P,25,BUY,1,37.0,1,,0,14366,False,0,1
9101,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,25,SELL,2,34.0,2,,0,7565,True,2,0
9102,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,25,BUY,3,34.0,3,,0,3868,False,0,3
9103,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,25,SELL,3,41.0,0,,0,6583,True,3,0
9104,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,26,SELL,5,36.0,0,,0,13125,True,5,0
9105,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,26,BUY,1,28.0,0,,0,4628,False,0,1
9106,3olyo3ti,oepps8e7,vbm55dq7_63A,26,BUY,1,26.0,0,,0,12977,False,0,1
9107,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,26,BUY,5,26.0,0,,0,5277,False,0,5
9108,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,26,SELL,5,31.0,5,,0,8673,True,5,0
9109,3olyo3ti,ulvhvv8w,647e0f22b1d466181ae694c4,26,SELL,3,31.0,3,,0,13873,True,3,0
9110,3olyo3ti,25oi7gw4,vbm55dq7_96M,26,SELL,1,32.0,1,,0,9705,True,1,0
9111,3olyo3ti,25oi7gw4,vbm55dq7_96M,26,BUY,1,26.0,0,,0,12544,False,0,1
9112,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,26,BUY,1,32.0,0,,0,5693,False,0,1
9113,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,26,BUY,2,29.0,0,,0,3042,False,0,2
9114,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,26,BUY,2,30.0,0,,0,7357,False,0,2
9115,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,26,SELL,1,41.0,0,,0,12143,True,1,0
9116,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,26,SELL,2,42.0,0,,0,14480,True,2,0
9117,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,26,BUY,3,29.0,0,,0,17550,False,0,3
9118,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,26,SELL,2,30.0,2,,0,9609,True,2,0
9119,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,26,SELL,1,31.0,1,,0,11909,True,1,0
9120,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,26,BUY,5,34.0,5,,0,11245,False,0,5
9121,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,26,BUY,5,34.0,5,,0,15862,False,0,5
9122,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,26,SELL,3,34.0,0,,0,6219,True,3,0
9123,3olyo3ti,zrfy377d,vbm55dq7_92P,26,BUY,1,32.0,0,,0,12797,False,0,1
9124,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,26,BUY,3,32.0,2,,0,3482,False,0,3
9125,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,26,SELL,3,39.0,0,,0,5815,True,3,0
9126,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,27,BUY,1,32.0,0,,0,16509,False,0,1
9127,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,27,BUY,1,26.0,0,,0,3456,False,0,1
9128,3olyo3ti,oepps8e7,vbm55dq7_63A,27,BUY,1,25.0,0,,0,19760,False,0,1
9129,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,27,BUY,5,24.0,0,,0,4215,False,0,5
9130,3olyo3ti,25oi7gw4,vbm55dq7_96M,27,SELL,1,32.0,1,,0,8258,True,1,0
9131,3olyo3ti,25oi7gw4,vbm55dq7_96M,27,BUY,1,24.0,0,,0,11162,False,0,1
9132,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,27,BUY,1,30.0,0,,0,6323,False,0,1
9133,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,27,BUY,3,28.0,0,,0,5332,False,0,3
9134,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,27,BUY,1,28.0,0,,0,10946,False,0,1
9135,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,27,SELL,4,40.0,1,,0,16761,True,4,0
9136,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,27,BUY,4,26.0,0,,0,15953,False,0,4
9137,3olyo3ti,nx60zppu,59966e89a2bbe000018834b8,27,SELL,1,31.0,1,,0,12208,True,1,0
9138,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,27,BUY,3,32.0,0,,0,13182,False,0,3
9139,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,27,BUY,5,40.0,5,,0,15006,False,0,5
9140,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,27,BUY,3,36.0,0,,0,16619,False,0,3
9141,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,27,BUY,2,36.0,0,,0,17238,False,0,2
9142,3olyo3ti,zrfy377d,vbm55dq7_92P,27,BUY,2,34.0,0,,0,7549,False,0,2
9143,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,27,BUY,2,28.0,0,,0,5049,False,0,2
9144,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,27,SELL,2,36.0,2,,0,7603,True,2,0
9145,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,28,SELL,5,48.0,0,,0,9736,True,5,0
9146,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,28,SELL,5,48.0,0,,0,11269,True,5,0
9147,3olyo3ti,wh44bg45,65771b60491a7f2586a8e76e,28,BUY,2,33.0,0,,0,15556,False,0,2
9148,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,28,BUY,1,34.0,0,,0,5320,False,0,1
9149,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,28,BUY,5,32.0,0,,0,5739,False,0,5
9150,3olyo3ti,25oi7gw4,vbm55dq7_96M,28,BUY,1,32.0,0,,0,7949,False,0,1
9151,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,28,BUY,1,42.0,1,,0,3759,False,0,1
9152,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,28,BUY,1,36.0,0,,0,7516,False,0,1
9153,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,28,BUY,2,35.0,0,,0,9089,False,0,2
9154,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,28,BUY,3,34.0,0,,0,10938,False,0,3
9155,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,28,SELL,5,48.0,0,,0,19158,True,5,0
9156,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,28,BUY,3,37.0,0,,0,14140,False,0,3
9157,3olyo3ti,dc9fui1l,62b0ff84054c6ca32f481c65,28,SELL,1,44.0,0,,0,7539,True,1,0
9158,3olyo3ti,f5lsh55i,6090578fb2299eacaec32b7a,28,SELL,2,40.0,2,,0,10851,True,2,0
9159,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,28,SELL,3,44.0,0,,0,12464,True,3,0
9160,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,28,SELL,3,44.0,0,,0,14423,True,3,0
9161,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,28,SELL,2,42.0,0,,0,19645,True,2,0
9162,3olyo3ti,zrfy377d,vbm55dq7_92P,28,BUY,2,39.0,0,,0,8392,False,0,2
9163,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,28,BUY,1,41.0,1,,0,16617,False,0,1
9164,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,28,BUY,2,35.0,0,,0,5696,False,0,2
9165,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,28,SELL,2,44.0,0,,0,9745,True,2,0
9166,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,29,BUY,2,41.0,2,,0,12900,False,0,2
9167,3olyo3ti,idxov8mf,5e9f3f09ccc75a0c345e4845,29,BUY,1,32.0,0,,0,9602,False,0,1
9168,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,29,BUY,5,32.0,0,,0,4151,False,0,5
9169,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,29,BUY,5,32.0,0,,0,4675,False,0,5
9170,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,29,BUY,5,32.0,0,,0,6135,False,0,5
9171,3olyo3ti,25oi7gw4,vbm55dq7_96M,29,BUY,1,32.0,0,,0,6176,False,0,1
9172,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,29,BUY,1,40.0,1,,0,3787,False,0,1
9173,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,29,BUY,3,39.0,0,,0,6956,False,0,3
9174,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,29,SELL,3,48.0,0,,0,11257,True,3,0
9175,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,29,BUY,2,38.0,0,,0,16035,False,0,2
9176,3olyo3ti,dc9fui1l,62b0ff84054c6ca32f481c65,29,SELL,1,42.0,0,,0,9610,True,1,0
9177,3olyo3ti,f5lsh55i,6090578fb2299eacaec32b7a,29,SELL,1,48.0,0,,0,12378,True,1,0
9178,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,29,SELL,5,40.0,4,,0,10415,True,5,0
9179,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,29,SELL,5,40.0,0,,0,11767,True,5,0
9180,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,29,SELL,5,40.0,0,,0,12865,True,5,0
9181,3olyo3ti,k1tdqd2u,6646002255b1bdcfe331c5c4,29,SELL,1,40.0,1,,0,19249,True,1,0
9182,3olyo3ti,zrfy377d,vbm55dq7_92P,29,BUY,2,40.0,2,,0,2424,False,0,2
9183,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,29,BUY,3,37.0,0,,0,5443,False,0,3
9184,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,29,SELL,3,45.0,0,,0,9046,True,3,0
9185,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,30,SELL,5,48.0,0,,0,12939,True,5,0
9186,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,30,SELL,5,48.0,0,,0,15397,True,5,0
9187,3olyo3ti,6b3q9qq2,652bec7edafaf7eb52260adc,30,SELL,2,48.0,0,,0,17359,True,2,0
9188,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,30,BUY,5,32.0,0,,0,2674,False,0,5
9189,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,30,BUY,5,32.0,0,,0,4734,False,0,5
9190,3olyo3ti,qy7awm34,632a1ae0d2c0c28e680e9c5a,30,BUY,5,32.0,0,,0,6576,False,0,5
9191,3olyo3ti,25oi7gw4,vbm55dq7_96M,30,BUY,1,32.0,0,,0,4590,False,0,1
9192,3olyo3ti,lihzl287,664639dd4711fff56d77ada4,30,SELL,1,48.0,0,,0,3787,True,1,0
9193,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,30,BUY,3,36.0,0,,0,5574,False,0,3
9194,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,30,BUY,3,39.0,3,,0,6988,False,0,3
9195,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,30,SELL,4,48.0,0,,0,11401,True,4,0
9196,3olyo3ti,wdke8w3w,6639294aecf47d087656fe71,30,SELL,4,48.0,0,,0,12595,True,4,0
9197,3olyo3ti,x39ypf3t,62e19208352cd518d7b2f085,30,BUY,3,36.0,0,,0,7569,False,0,3
9198,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,30,SELL,5,39.0,0,,0,4645,True,5,0
9199,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,30,SELL,5,38.0,4,,0,7594,True,5,0
9200,3olyo3ti,fo4n2lxj,66463e4efb99fba5a67a010a,30,SELL,1,37.0,1,,0,13243,True,1,0
9201,3olyo3ti,zrfy377d,vbm55dq7_92P,30,BUY,2,40.0,2,,0,6990,False,0,2
9202,3olyo3ti,1uq2oqsi,6638e8aa3d1f38846080806a,30,SELL,1,44.0,0,,0,16488,True,1,0
9203,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,30,BUY,2,36.0,0,,0,4969,False,0,2
9204,3olyo3ti,x7u9qs10,5fb8c064339ea562edc00d73,30,SELL,2,43.0,0,,0,7338,True,2,0
9293,m48xf7cp,0vxl0bej,6634c1d8631a52e31f7bbfd1,1,BUY,5,15.0,5,,0,5186,False,0,5
9294,m48xf7cp,0vxl0bej,6634c1d8631a52e31f7bbfd1,1,BUY,1,15.0,0,,0,12130,False,0,1
9295,m48xf7cp,spvmyc82,5f2a12f5837dd81e5881b7cc,1,BUY,5,16.0,5,,0,7682,False,0,5
9296,m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,1,BUY,1,11.0,0,,0,9045,False,0,1
9297,m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,1,BUY,3,11.0,0,,0,18363,False,0,3
9298,m48xf7cp,hn631rka,66613916abcfcbe01b57b32a,1,SELL,1,13.0,1,,0,12801,True,1,0
9299,m48xf7cp,47e0nueo,66413412d9d93d6b67936792,1,SELL,1,11.0,1,,0,19702,True,1,0
9300,m48xf7cp,279zz30o,6679e88eb948e8a4b08a39fb,1,BUY,3,14.0,0,,0,10489,False,0,3
9301,m48xf7cp,dt1g0dpm,666dbb1357a8cfb6025951df,1,SELL,1,11.0,1,,0,4966,True,1,0
9302,m48xf7cp,wq7nith2,66799662d6513151e840c6af,1,BUY,1,15.0,0,,0,6243,False,0,1
9303,m48xf7cp,wq7nith2,66799662d6513151e840c6af,1,SELL,1,16.0,0,,0,14014,True,1,0
9304,m48xf7cp,5ikkt0nq,5b07b71c68eff50001d1c859,1,SELL,4,16.0,0,,0,13520,True,4,0
9305,m48xf7cp,5ikkt0nq,5b07b71c68eff50001d1c859,1,BUY,2,13.0,0,,0,16471,False,0,2
9306,m48xf7cp,3u9kzp9m,668a2372b4438a45e1040399,1,BUY,5,14.0,0,,0,3978,False,0,5
9307,m48xf7cp,p3hv4xe2,62a0b34cbcc5987a8fa73c39,1,BUY,4,12.0,0,,0,7812,False,0,4
9308,m48xf7cp,ykegn3dq,666b01e50f90e4a24a5b5ea3,1,BUY,5,15.0,1,,0,7507,False,0,5
9309,m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,1,SELL,1,15.0,1,,0,12189,True,1,0
9310,m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,1,BUY,2,14.0,0,,0,17743,False,0,2
9311,m48xf7cp,kn4hr3wv,662f93c33fe9ba41a6319363,1,BUY,2,15.0,0,,0,15920,False,0,2
9312,m48xf7cp,08wuj9yp,d01q58pi_79F,1,BUY,4,14.0,0,,0,8410,False,0,4
9313,m48xf7cp,tczpocyu,d01q58pi_28S,1,BUY,1,14.0,0,,0,8888,False,0,1
9314,m48xf7cp,tczpocyu,d01q58pi_28S,1,SELL,2,15.0,2,,0,14424,True,2,0
9315,m48xf7cp,82cjfk8s,5cf5ea4dea7a80000156520e,1,BUY,3,15.0,0,,0,8824,False,0,3
9316,m48xf7cp,918ynme0,65e85fa344091288e6f10cd7,1,SELL,1,13.0,1,,0,15627,True,1,0
9317,m48xf7cp,wtt5nhxa,d01q58pi_34H,1,SELL,4,15.0,4,,0,5265,True,4,0
9318,m48xf7cp,wtt5nhxa,d01q58pi_34H,1,BUY,4,13.0,0,,0,13929,False,0,4
9319,m48xf7cp,0c5d8uz8,d01q58pi_91C,1,BUY,1,13.0,0,,0,13028,False,0,1
9320,m48xf7cp,0c5d8uz8,d01q58pi_91C,1,SELL,3,16.0,0,,0,16460,True,3,0
9321,m48xf7cp,vmtij6qz,6674967028c3e0b548772c94,1,SELL,2,16.0,0,,0,7006,True,2,0
9322,m48xf7cp,vmtij6qz,6674967028c3e0b548772c94,1,BUY,5,14.0,0,,0,12043,False,0,5
9323,m48xf7cp,ia0myt66,590eb4006d77630001d3a28a,1,BUY,5,14.0,0,,0,15877,False,0,5
9324,m48xf7cp,0vxl0bej,6634c1d8631a52e31f7bbfd1,2,BUY,2,16.0,0,,0,6943,False,0,2
9325,m48xf7cp,spvmyc82,5f2a12f5837dd81e5881b7cc,2,BUY,2,17.0,2,,0,8206,False,0,2
9326,m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,2,BUY,1,14.0,0,,0,7901,False,0,1
9327,m48xf7cp,9hh43y0z,6018a5c0e1600b187ccb8693,2,BUY,1,13.0,0,,0,14433,False,0,1
9328,m48xf7cp,hn631rka,66613916abcfcbe01b57b32a,2,BUY,1,15.0,0,,0,6781,False,0,1
9329,m48xf7cp,hn631rka,66613916abcfcbe01b57b32a,2,BUY,1,15.0,0,,0,8934,False,0,1
9330,m48xf7cp,47e0nueo,66413412d9d93d6b67936792,2,BUY,2,12.0,0,,0,11740,False,0,2
9331,m48xf7cp,279zz30o,6679e88eb948e8a4b08a39fb,2,BUY,1,16.0,0,,0,8511,False,0,1
9332,m48xf7cp,279zz30o,6679e88eb948e8a4b08a39fb,2,BUY,1,17.0,1,,0,14198,False,0,1
9333,m48xf7cp,dt1g0dpm,666dbb1357a8cfb6025951df,2,BUY,2,13.0,0,,0,4311,False,0,2
9334,m48xf7cp,dt1g0dpm,666dbb1357a8cfb6025951df,2,BUY,1,14.0,0,,0,18971,False,0,1
9335,m48xf7cp,wq7nith2,66799662d6513151e840c6af,2,BUY,1,17.0,1,,0,6738,False,0,1
9336,m48xf7cp,wq7nith2,66799662d6513151e840c6af,2,SELL,2,18.0,0,,0,15387,True,2,0
9337,m48xf7cp,5ikkt0nq,5b07b71c68eff50001d1c859,2,BUY,4,17.0,4,,0,10245,False,0,4
9338,m48xf7cp,5ikkt0nq,5b07b71c68eff50001d1c859,2,SELL,3,18.0,0,,0,13093,True,3,0
9339,m48xf7cp,3u9kzp9m,668a2372b4438a45e1040399,2,BUY,5,16.0,0,,0,9674,False,0,5
9340,m48xf7cp,p3hv4xe2,62a0b34cbcc5987a8fa73c39,2,BUY,5,14.0,0,,0,5823,False,0,5
9341,m48xf7cp,p3hv4xe2,62a0b34cbcc5987a8fa73c39,2,BUY,2,16.0,0,,0,7696,False,0,2
9342,m48xf7cp,ykegn3dq,666b01e50f90e4a24a5b5ea3,2,SELL,2,17.0,0,,0,9525,True,2,0
9343,m48xf7cp,ykegn3dq,666b01e50f90e4a24a5b5ea3,2,BUY,1,16.0,0,,0,14468,False,0,1
9344,m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,2,BUY,2,14.0,0,,0,5898,False,0,2
9345,m48xf7cp,5k4zvadr,5b9c2c816f92f30001ecce7a,2,SELL,2,15.0,2,,0,9529,True,2,0
