time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066954.7969453,1607.0,-0.8163102584770445,-0.43090800610055957,-0.3878901494118191,398.0,-0.19624011288216175,-0.1345674206341756,-0.061366488658918125,1246.0,1.169875772042807,0.6030901281440548,0.5700533845597218,PreMarketWait,1
1721066954.8125682,1618.0,0.18897128543811106,-0.43074376783076046,0.617239538459108,396.0,-0.3971899884734954,-0.1341587747404603,-0.2627305441253137,1254.0,1.936821314164301,0.6028561110746778,1.3372250728375459,PreMarketWait,1
1721066954.828191,1631.0,1.377031291883295,-0.4305793460575159,1.8051478207610243,399.0,-0.09576517508649494,-0.133751201549211,0.03828109962252913,1259.0,2.4161622779902348,0.6026288828818311,1.8167850295432675,PreMarketWait,1
1721066954.843814,1602.0,-1.2732564148021153,-0.4304147423067348,-0.8452914759471795,405.0,0.507084451687506,-0.13334471153877903,0.6407185776337342,1233.0,-0.07641073390462065,0.602408451139235,-0.675576151746619,PreMarketWait,1
1721066954.8594368,1603.0,-1.181867183537101,-0.4302499580655287,-0.754053698430087,387.0,-1.3014644286344967,-0.132939315013657,-1.1682414201010982,1235.0,0.11532565162575284,0.6021948227998668,-0.48363510623693573,PreMarketWait,1
1721066954.8750596,1609.0,-0.6335317959470163,-0.43008499478317236,-0.20586962622304356,402.0,0.20565963830050554,-0.13253502210383344,0.33847257107717815,1240.0,0.5946666154516865,0.6019880041958448,-0.004096660760349535,PreMarketWait,1
1721066954.8906825,1610.0,-0.5421425646820022,-0.42991985387207254,-0.1146315699498236,402.0,0.20565963830050554,-0.13213184276415862,0.3380635471146109,1245.0,1.0740075792776203,0.6017880010383632,0.4754345993327935,PreMarketWait,1
1721066954.9063053,1613.0,-0.2679748708869597,-0.429754536708745,0.1593850912081533,397.0,-0.2967150506778286,-0.131729786773721,-0.16471910406274928,1230.0,-0.3640153122001809,0.6015948184176799,-0.9624051876675082,PreMarketWait,1
1721066954.9219282,1599.0,-1.5474241085971578,-0.42958904463480146,-1.1202150348830235,397.0,-0.2967150506778286,-0.1313288637352348,-0.16512599469811315,1242.0,0.7864030009820601,0.6014084608031561,0.18818903244503743,PreMarketWait,1
1721066954.937551,1600.0,-1.4560348773321437,-0.429423378957943,-1.0289765459028888,398.0,-0.19624011288216175,-0.13092908307443904,-0.06505686634386676,1248.0,1.3616121575731805,0.6012289320433482,0.7635668933107598,PreMarketWait,1
1721066954.9531739,1608.0,-0.7249210272120304,-0.429257540952963,-0.2980132901921077,391.0,-0.8995646774518296,-0.1305304540395076,-0.7687861497011359,1240.0,0.5946666154516865,0.6010562353661508,-0.003217151651214667,PreMarketWait,1
1721066954.9687967,1601.0,-1.3646456460671295,-0.42909153186275695,-0.9378883538613164,385.0,-1.5024143042258304,-0.130132985700471,-1.372039395320003,1234.0,0.01945745886056609,0.6008903733789946,-0.5782720220080524,PreMarketWait,1
1721066954.9844198,1622.0,0.5545282104981677,-0.428925352899341,0.9811352091458003,395.0,-0.49766492626916226,-0.12973668694864957,-0.3676925271480533,1256.0,2.1285576996946745,0.6007313480690947,1.5309752909742131,PreMarketWait,1
1721066955.0000427,1621.0,0.4631389792331535,-0.4287590052448769,0.889595837181077,394.0,-0.5981398640648291,-0.1293415664960986,-0.46856885672291665,1247.0,1.2657439648079938,0.6005791608037527,0.6683014116379267,PreMarketWait,1
